from_id,from施設名,to_id,to施設名,distance_km,driving_minutes
F0314,草津湯畑（昼）,F0159,榛名山（榛名富士）,29.91,65
F0314,草津湯畑（昼）,F0160,チャツボミゴケ公園,3.35,35
F0314,草津湯畑（昼）,F0162,高原キャベツ畑,17.94,45
F0314,草津湯畑（昼）,F0163,野反湖,10.42,50
F0314,草津湯畑（昼）,F0164,榛名湖畔,29.13,65
F0314,草津湯畑（昼）,F0167,国指定名勝「吾妻峡」,12.97,40
F0314,草津湯畑（昼）,F0168,四万川,18.16,60
F0314,草津湯畑（昼）,F0169,嫗仙の滝,2.55,20
F0314,草津湯畑（昼）,F0170,浅間山,24.87,65
F0314,草津湯畑（昼）,F0172,赤谷湖,28.47,95
F0314,草津湯畑（昼）,F0176,四万湖,17.56,55
F0314,草津湯畑（昼）,F0184,平標山,29.55,135
F0314,草津湯畑（昼）,F0185,四万の甌穴群,18.16,60
F0314,草津湯畑（昼）,F0186,弓池,5.96,65
F0314,草津湯畑（昼）,F0187,本家ちちや,0.09,5
F0314,草津湯畑（昼）,F0190,松むら饅頭,0.18,5
F0314,草津湯畑（昼）,F0201,焼まんじゅう島村,17.37,65
F0314,草津湯畑（昼）,F0202,浅間酒造観光センター,9.17,20
F0314,草津湯畑（昼）,F0216,道の駅 草津運動茶屋公園,1.06,10
F0314,草津湯畑（昼）,F0217,御座之湯,0.09,0
F0314,草津湯畑（昼）,F0220,草津温泉プリン,0.13,5
F0314,草津湯畑（昼）,F0221,ティールーム ゆきうさぎ,0.11,5
F0314,草津湯畑（昼）,F0222,お食事処・暖,0.02,0
F0314,草津湯畑（昼）,F0227,まんてん星の湯,28.7,95
F0314,草津湯畑（昼）,F0229,まんてん星の湯 里山体験,28.7,95
F0314,草津湯畑（昼）,F0234,遊神館,25.43,80
F0314,草津湯畑（昼）,F0315,草津湯畑（夜）,0.04,5
F0314,草津湯畑（昼）,F0311,軽井沢 川上庵,29.81,65
F0314,草津湯畑（昼）,F0320,鬼押出し園,20.49,40
F0315,草津湯畑（夜）,F0112,榛名神社,29.24,65
F0315,草津湯畑（夜）,F0114,西の河原露天風呂,0.76,5
F0315,草津湯畑（夜）,F0115,西の河原公園,0.64,5
F0315,草津湯畑（夜）,F0117,大滝乃湯,0.43,5
F0315,草津湯畑（夜）,F0119,軽井沢おもちゃ王国,17.35,40
F0315,草津湯畑（夜）,F0125,草津白根山,5.52,65
F0315,草津湯畑（夜）,F0129,四万川ダム,18.41,85
F0315,草津湯畑（夜）,F0133,たくみの里 四季の家,28.09,90
F0315,草津湯畑（夜）,F0140,陣平農園,21.53,55
F0315,草津湯畑（夜）,F0141,たくみの里いちごの家,28.96,85
F0315,草津湯畑（夜）,F0144,たくみの里農産物加工の家,28.89,90
F0315,草津湯畑（夜）,F0147,くれさかの森陶芸工房,5.9,35
F0315,草津湯畑（夜）,F0153,工房無限大,17.39,65
F0315,草津湯畑（夜）,F0157,草津温泉らくご,0.05,5
F0315,草津湯畑（夜）,F0158,奥四万湖,18.86,80
F0315,草津湯畑（夜）,F0159,榛名山（榛名富士）,29.94,65
F0315,草津湯畑（夜）,F0160,チャツボミゴケ公園,3.32,35
F0315,草津湯畑（夜）,F0162,高原キャベツ畑,17.94,50
F0315,草津湯畑（夜）,F0163,野反湖,10.4,50
F0315,草津湯畑（夜）,F0164,榛名湖畔,29.16,65
F0315,草津湯畑（夜）,F0167,国指定名勝「吾妻峡」,13,40
F0315,草津湯畑（夜）,F0168,四万川,18.18,60
F0315,草津湯畑（夜）,F0169,嫗仙の滝,2.58,20
F0315,草津湯畑（夜）,F0170,浅間山,24.89,65
F0315,草津湯畑（夜）,F0172,赤谷湖,28.48,95
F0315,草津湯畑（夜）,F0176,四万湖,17.58,55
F0315,草津湯畑（夜）,F0184,平標山,29.54,135
F0315,草津湯畑（夜）,F0185,四万の甌穴群,18.17,60
F0315,草津湯畑（夜）,F0186,弓池,5.94,65
F0315,草津湯畑（夜）,F0187,本家ちちや,0.13,5
F0315,草津湯畑（夜）,F0190,松むら饅頭,0.15,5
F0315,草津湯畑（夜）,F0201,焼まんじゅう島村,17.38,65
F0315,草津湯畑（夜）,F0202,浅間酒造観光センター,9.21,25
F0315,草津湯畑（夜）,F0216,道の駅 草津運動茶屋公園,1.07,10
F0315,草津湯畑（夜）,F0217,御座之湯,0.1,5
F0315,草津湯畑（夜）,F0220,草津温泉プリン,0.1,5
F0315,草津湯畑（夜）,F0221,ティールーム ゆきうさぎ,0.15,5
F0315,草津湯畑（夜）,F0222,お食事処・暖,0.05,5
F0315,草津湯畑（夜）,F0227,まんてん星の湯,28.71,95
F0315,草津湯畑（夜）,F0229,まんてん星の湯 里山体験,28.71,95
F0315,草津湯畑（夜）,F0234,遊神館,25.44,85
F0315,草津湯畑（夜）,F0311,軽井沢 川上庵,29.84,70
F0315,草津湯畑（夜）,F0320,鬼押出し園,20.51,40
F0311,軽井沢 川上庵,F0112,榛名神社,22.62,75
F0311,軽井沢 川上庵,F0117,大滝乃湯,29.79,65
F0311,軽井沢 川上庵,F0118,群馬サファリパーク,26.8,55
F0311,軽井沢 川上庵,F0119,軽井沢おもちゃ王国,15.27,35
F0311,軽井沢 川上庵,F0123,こんにゃくパーク,28.54,50
F0311,軽井沢 川上庵,F0127,碓氷第三橋梁（めがね橋）,5.78,25
F0311,軽井沢 川上庵,F0128,富岡製糸場,25.36,50
F0311,軽井沢 川上庵,F0137,希望の丘農園,28.58,65
F0311,軽井沢 川上庵,F0147,くれさかの森陶芸工房,26.76,75
F0311,軽井沢 川上庵,F0157,草津温泉らくご,29.82,65
F0311,軽井沢 川上庵,F0159,榛名山（榛名富士）,25.67,90
F0311,軽井沢 川上庵,F0162,高原キャベツ畑,22.8,60
F0311,軽井沢 川上庵,F0164,榛名湖畔,24.81,85
F0311,軽井沢 川上庵,F0166,妙義山,12.14,40
F0311,軽井沢 川上庵,F0167,国指定名勝「吾妻峡」,24.21,65
F0311,軽井沢 川上庵,F0169,嫗仙の滝,27.95,75
F0311,軽井沢 川上庵,F0170,浅間山,11.63,65
F0311,軽井沢 川上庵,F0181,榛名高原,25.27,85
F0311,軽井沢 川上庵,F0187,本家ちちや,29.72,65
F0311,軽井沢 川上庵,F0190,松むら饅頭,29.92,65
F0311,軽井沢 川上庵,F0202,浅間酒造観光センター,21.37,50
F0311,軽井沢 川上庵,F0203,おぎのや ドライブイン横川,9.71,30
F0311,軽井沢 川上庵,F0214,だるま大使,28.9,65
F0311,軽井沢 川上庵,F0216,道の駅 草津運動茶屋公園,29.01,60
F0311,軽井沢 川上庵,F0217,御座之湯,29.78,65
F0311,軽井沢 川上庵,F0220,草津温泉プリン,29.89,65
F0311,軽井沢 川上庵,F0221,ティールーム ゆきうさぎ,29.7,65
F0311,軽井沢 川上庵,F0222,お食事処・暖,29.8,65
F0311,軽井沢 川上庵,F0309,伊香保ロープウェイ,29.97,90
F0311,軽井沢 川上庵,F0315,草津湯畑（夜）,29.84,65
F0311,軽井沢 川上庵,F0320,鬼押出し園,13.11,30
F0319,軽井沢 沢屋,F0112,榛名神社,26.13,75
F0319,軽井沢 沢屋,F0118,群馬サファリパーク,27.74,50
F0319,軽井沢 沢屋,F0119,軽井沢おもちゃ王国,16.54,35
F0319,軽井沢 沢屋,F0123,こんにゃくパーク,29.86,45
F0319,軽井沢 沢屋,F0127,碓氷第三橋梁（めがね橋）,8.76,30
F0319,軽井沢 沢屋,F0128,富岡製糸場,26.7,45
F0319,軽井沢 沢屋,F0147,くれさかの森陶芸工房,29.63,75
F0319,軽井沢 沢屋,F0159,榛名山（榛名富士）,29.2,85
F0319,軽井沢 沢屋,F0162,高原キャベツ畑,23.26,60
F0319,軽井沢 沢屋,F0164,榛名湖畔,28.35,85
F0319,軽井沢 沢屋,F0166,妙義山,13.38,35
F0319,軽井沢 沢屋,F0167,国指定名勝「吾妻峡」,27.54,65
F0319,軽井沢 沢屋,F0170,浅間山,11.28,60
F0319,軽井沢 沢屋,F0181,榛名高原,28.78,80
F0319,軽井沢 沢屋,F0202,浅間酒造観光センター,24.19,50
F0319,軽井沢 沢屋,F0203,おぎのや ドライブイン横川,11.94,25
F0319,軽井沢 沢屋,F0311,軽井沢 川上庵,3.63,10
F0319,軽井沢 沢屋,F0320,鬼押出し園,13.89,30
F0320,鬼押出し園,F0112,榛名神社,28.23,70
F0320,鬼押出し園,F0114,西の河原露天風呂,20.48,35
F0320,鬼押出し園,F0115,西の河原公園,20.49,40
F0320,鬼押出し園,F0117,大滝乃湯,20.62,40
F0320,鬼押出し園,F0119,軽井沢おもちゃ王国,3.18,10
F0320,鬼押出し園,F0125,草津白根山,19.48,60
F0320,鬼押出し園,F0127,碓氷第三橋梁（めがね橋）,17.36,50
F0320,鬼押出し園,F0147,くれさかの森陶芸工房,19.82,55
F0320,鬼押出し園,F0157,草津温泉らくご,20.48,40
F0320,鬼押出し園,F0160,チャツボミゴケ公園,23.74,65
F0320,鬼押出し園,F0162,高原キャベツ畑,9.71,30
F0320,鬼押出し園,F0164,榛名湖畔,29.75,70
F0320,鬼押出し園,F0166,妙義山,24.98,60
F0320,鬼押出し園,F0167,国指定名勝「吾妻峡」,21.02,45
F0320,鬼押出し園,F0169,嫗仙の滝,19.46,50
F0320,鬼押出し園,F0170,浅間山,4.39,35
F0320,鬼押出し園,F0186,弓池,21.34,60
F0320,鬼押出し園,F0187,本家ちちや,20.41,40
F0320,鬼押出し園,F0190,松むら饅頭,20.55,40
F0320,鬼押出し園,F0202,浅間酒造観光センター,14.82,30
F0320,鬼押出し園,F0203,おぎのや ドライブイン横川,21.81,55
F0320,鬼押出し園,F0216,道の駅 草津運動茶屋公園,19.49,35
F0320,鬼押出し園,F0217,御座之湯,20.43,40
F0320,鬼押出し園,F0220,草津温泉プリン,20.53,40
F0320,鬼押出し園,F0221,ティールーム ゆきうさぎ,20.4,40
F0320,鬼押出し園,F0222,お食事処・暖,20.47,40
F0320,鬼押出し園,F0315,草津湯畑（夜）,20.51,40
F0320,鬼押出し園,F0311,軽井沢 川上庵,13.11,30
F0236,まぐろや,F0135,地球屋,17.21,60
F0236,まぐろや,F0136,ふれあいの家,10.86,45
F0236,まぐろや,F0206,ボンジョルノ,16.29,65
F0236,まぐろや,F0208,三国家,15.43,35
F0236,まぐろや,F0219,頼朝,26.78,50
F0275,大源太キャニオン,F0129,四万川ダム,26.44,115
F0275,大源太キャニオン,F0132,マックスアウトドアツアーズ水上,16.3,50
F0275,大源太キャニオン,F0133,たくみの里 四季の家,24.61,65
F0275,大源太キャニオン,F0134,月夜野まるかチェリー園,28.44,50
F0275,大源太キャニオン,F0138,かぬ～っこ みなかみカヌー.com,17.17,75
F0275,大源太キャニオン,F0141,たくみの里いちごの家,24.92,60
F0275,大源太キャニオン,F0143,フォレスト＆ウォーター みなかみベース,14.57,50
F0275,大源太キャニオン,F0144,たくみの里農産物加工の家,24.76,60
F0275,大源太キャニオン,F0146,水上アウトドアセンター,19.3,70
F0275,大源太キャニオン,F0150,月夜野焼 祐太郎窯,21.56,45
F0275,大源太キャニオン,F0152,カッパCLUB,20.44,40
F0275,大源太キャニオン,F0153,工房無限大,27.92,95
F0275,大源太キャニオン,F0155,ジャグスポーツ,16.23,50
F0275,大源太キャニオン,F0158,奥四万湖,25.86,110
F0275,大源太キャニオン,F0172,赤谷湖,21.83,65
F0275,大源太キャニオン,F0175,天神平,12.28,70
F0275,大源太キャニオン,F0177,諏訪峡,19.07,40
F0275,大源太キャニオン,F0180,一ノ倉沢,9.19,65
F0275,大源太キャニオン,F0182,武尊山,24.98,95
F0275,大源太キャニオン,F0183,至仏山,25.27,115
F0275,大源太キャニオン,F0184,平標山,12.67,50
F0275,大源太キャニオン,F0185,四万の甌穴群,29.4,90
F0275,大源太キャニオン,F0196,小荒井製菓,18.37,40
F0275,大源太キャニオン,F0201,焼まんじゅう島村,27.94,95
F0275,大源太キャニオン,F0224,角弥そば,15.86,50
F0275,大源太キャニオン,F0225,大とろ牛乳,19.67,40
F0275,大源太キャニオン,F0226,パノラマアドヴェンチャーズ,19.91,40
F0275,大源太キャニオン,F0227,まんてん星の湯,21.05,65
F0275,大源太キャニオン,F0229,まんてん星の湯 里山体験,21.05,65
F0275,大源太キャニオン,F0230,フィールドアースみなかみ,18.22,45
F0275,大源太キャニオン,F0231,TOP水上カンパニー,16.28,55
F0275,大源太キャニオン,F0232,土合駅階段,11.83,55
F0275,大源太キャニオン,F0233,道の駅 みなかみ水紀行館,18.41,45
F0275,大源太キャニオン,F0234,遊神館,26.74,65
F0275,大源太キャニオン,F0235,みなかみフルーツランドモギトーレ,26.18,60
F0276,電力ミュージアムOKKY（奥清津発電所）,F0114,西の河原露天風呂,29.43,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0115,西の河原公園,29.38,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0117,大滝乃湯,28.95,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0129,四万川ダム,16.8,105
F0276,電力ミュージアムOKKY（奥清津発電所）,F0132,マックスアウトドアツアーズ水上,20.31,60
F0276,電力ミュージアムOKKY（奥清津発電所）,F0133,たくみの里 四季の家,20.41,45
F0276,電力ミュージアムOKKY（奥清津発電所）,F0134,月夜野まるかチェリー園,27.67,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0138,かぬ～っこ みなかみカヌー.com,27.66,85
F0276,電力ミュージアムOKKY（奥清津発電所）,F0140,陣平農園,28.1,75
F0276,電力ミュージアムOKKY（奥清津発電所）,F0141,たくみの里いちごの家,21.21,45
F0276,電力ミュージアムOKKY（奥清津発電所）,F0143,フォレスト＆ウォーター みなかみベース,19.95,65
F0276,電力ミュージアムOKKY（奥清津発電所）,F0144,たくみの里農産物加工の家,21.01,45
F0276,電力ミュージアムOKKY（奥清津発電所）,F0146,水上アウトドアセンター,28.06,80
F0276,電力ミュージアムOKKY（奥清津発電所）,F0147,くれさかの森陶芸工房,29.64,115
F0276,電力ミュージアムOKKY（奥清津発電所）,F0150,月夜野焼 祐太郎窯,22.82,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0152,カッパCLUB,21.51,50
F0276,電力ミュージアムOKKY（奥清津発電所）,F0153,工房無限大,18.17,85
F0276,電力ミュージアムOKKY（奥清津発電所）,F0155,ジャグスポーツ,21.52,65
F0276,電力ミュージアムOKKY（奥清津発電所）,F0157,草津温泉らくご,29.21,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0158,奥四万湖,16.3,100
F0276,電力ミュージアムOKKY（奥清津発電所）,F0160,チャツボミゴケ公園,26.36,150
F0276,電力ミュージアムOKKY（奥清津発電所）,F0163,野反湖,18.85,150
F0276,電力ミュージアムOKKY（奥清津発電所）,F0168,四万川,22.54,80
F0276,電力ミュージアムOKKY（奥清津発電所）,F0169,嫗仙の滝,29.78,135
F0276,電力ミュージアムOKKY（奥清津発電所）,F0172,赤谷湖,17.85,40
F0276,電力ミュージアムOKKY（奥清津発電所）,F0175,天神平,16.5,80
F0276,電力ミュージアムOKKY（奥清津発電所）,F0176,四万湖,24.7,85
F0276,電力ミュージアムOKKY（奥清津発電所）,F0177,諏訪峡,20.79,50
F0276,電力ミュージアムOKKY（奥清津発電所）,F0180,一ノ倉沢,15.7,75
F0276,電力ミュージアムOKKY（奥清津発電所）,F0184,平標山,5.92,25
F0276,電力ミュージアムOKKY（奥清津発電所）,F0185,四万の甌穴群,20.39,80
F0276,電力ミュージアムOKKY（奥清津発電所）,F0187,本家ちちや,29.24,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0190,松むら饅頭,29.17,130
F0276,電力ミュージアムOKKY（奥清津発電所）,F0196,小荒井製菓,20.11,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0201,焼まんじゅう島村,18.19,85
F0276,電力ミュージアムOKKY（奥清津発電所）,F0217,御座之湯,29.26,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0220,草津温泉プリン,29.18,130
F0276,電力ミュージアムOKKY（奥清津発電所）,F0221,ティールーム ゆきうさぎ,29.25,125
F0276,電力ミュージアムOKKY（奥清津発電所）,F0222,お食事処・暖,29.2,130
F0276,電力ミュージアムOKKY（奥清津発電所）,F0224,角弥そば,20.68,60
F0276,電力ミュージアムOKKY（奥清津発電所）,F0225,大とろ牛乳,21,50
F0276,電力ミュージアムOKKY（奥清津発電所）,F0226,パノラマアドヴェンチャーズ,21.47,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0227,まんてん星の湯,17.19,40
F0276,電力ミュージアムOKKY（奥清津発電所）,F0229,まんてん星の湯 里山体験,17.19,40
F0276,電力ミュージアムOKKY（奥清津発電所）,F0230,フィールドアースみなかみ,20.22,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0231,TOP水上カンパニー,21.54,65
F0276,電力ミュージアムOKKY（奥清津発電所）,F0232,土合駅階段,17.94,70
F0276,電力ミュージアムOKKY（奥清津発電所）,F0233,道の駅 みなかみ水紀行館,20.17,55
F0276,電力ミュージアムOKKY（奥清津発電所）,F0234,遊神館,21.11,55
